usuario_id,livro_id,data_emprestimo,data_devolucao,data_devolucao_real,status
3424,3304,2021-01-03,2021-01-10,2021-01-14,Overdue
1027,194,2021-06-06,2021-06-28,2021-07-03,Overdue
4228,11546,2022-06-15,2022-07-06,2022-07-06,Active
913,7637,2020-10-06,2020-10-25,2020-10-31,Active
5003,5053,2020-11-16,2020-11-25,2020-12-01,Overdue
3300,10327,2020-01-01,2020-01-13,2020-01-16,Active
5814,8186,2020-10-28,2020-11-23,2020-11-24,Overdue
2172,3987,2022-09-23,2022-10-04,2022-10-10,Overdue
1699,8183,2022-06-20,2022-07-03,2022-07-08,Active
6678,8499,2020-02-04,2020-02-29,2020-02-29,Active
8264,525,2022-07-07,2022-07-25,,Active
4382,14285,2021-12-15,2022-01-02,2022-01-04,Returned
1196,7168,2021-04-09,2021-05-08,,Overdue
5609,3471,2021-07-25,2021-08-23,2021-08-24,Active
541,11041,2022-06-13,2022-06-28,2022-06-28,Active
3890,6184,2021-12-14,2021-12-21,2021-12-23,Active
4871,13770,2021-02-06,2021-02-21,2021-02-28,Active
4705,9148,2022-04-07,2022-04-19,2022-04-21,Overdue
63,11168,2022-07-09,2022-08-02,2022-08-10,Returned
327,6122,2021-07-18,2021-08-03,2021-08-07,Overdue
4632,2320,2020-09-20,2020-10-11,2020-10-17,Active
1025,7202,2021-01-03,2021-01-23,2021-01-25,Returned
1331,517,2020-07-19,2020-08-05,,Active
3377,10744,2020-03-13,2020-04-12,2020-04-19,Returned
5298,11198,2022-08-19,2022-09-07,2022-09-13,Active
2150,10850,2021-11-20,2021-12-20,2021-12-27,Overdue
8689,5604,2020-05-04,2020-06-01,,Overdue
1388,8641,2020-10-27,2020-11-20,,Returned
2162,11827,2022-04-03,2022-04-22,2022-04-29,Active
3549,8713,2022-10-16,2022-11-07,2022-11-16,Overdue
6351,7392,2021-06-09,2021-06-25,2021-06-30,Returned
246,6183,2021-04-20,2021-05-03,2021-05-08,Returned
7867,1026,2023-01-01,2023-01-12,2023-01-16,Returned
6028,12617,2020-01-28,2020-02-05,2020-02-11,Active
6103,13973,2021-10-04,2021-10-15,2021-10-18,Returned
2950,7936,2021-10-23,2021-11-16,2021-11-19,Returned
626,2057,2021-11-11,2021-11-18,,Overdue
463,12290,2021-07-04,2021-07-28,2021-07-29,Active
9629,13733,2022-05-16,2022-06-10,2022-06-12,Overdue
4950,14919,2020-07-24,2020-08-17,2020-08-21,Active
9731,6176,2022-10-14,2022-10-31,2022-11-04,Returned
2446,6470,2020-11-17,2020-12-06,,Returned
3643,545,2022-05-12,2022-05-19,2022-05-22,Active
38,9037,2022-07-15,2022-08-07,,Returned
9582,2014,2021-10-22,2021-11-19,2021-11-19,Returned
7182,8885,2021-03-23,2021-04-07,2021-04-11,Returned
7291,11630,2022-12-07,2022-12-17,2022-12-23,Active
9905,13829,2020-06-29,2020-07-13,2020-07-14,Active
1868,7168,2021-12-02,2021-12-16,2021-12-20,Overdue
4957,13815,2020-03-18,2020-03-27,2020-03-30,Returned
8819,9818,2020-01-04,2020-01-24,2020-02-03,Returned
2450,14081,2020-06-26,2020-07-05,2020-07-05,Active
1843,2262,2021-02-25,2021-03-19,2021-03-19,Overdue
1554,8076,2020-07-31,2020-08-28,2020-08-31,Active
143,8774,2020-06-30,2020-07-18,,Active
8086,7313,2021-01-08,2021-01-28,2021-02-06,Overdue
5991,5965,2022-05-30,2022-06-08,2022-06-12,Overdue
1415,918,2021-04-07,2021-04-29,2021-05-08,Returned
4802,8703,2022-11-06,2022-12-02,2022-12-07,Active
8488,3261,2020-07-25,2020-08-01,2020-08-07,Returned
3542,2839,2020-10-08,2020-10-18,2020-10-18,Active
3336,11963,2020-05-08,2020-05-15,2020-05-22,Returned
7135,9067,2022-01-21,2022-02-01,2022-02-06,Active
5869,8976,2021-03-10,2021-03-19,,Overdue
1652,9025,2021-02-28,2021-03-22,2021-03-30,Returned
5467,7421,2022-09-15,2022-09-27,2022-09-29,Overdue
2347,13526,2021-12-15,2022-01-08,,Returned
342,8334,2021-09-25,2021-10-18,2021-10-28,Returned
9884,9709,2020-11-13,2020-12-13,2020-12-14,Active
3185,3595,2021-10-28,2021-11-11,2021-11-11,Active
4540,28,2022-09-12,2022-10-09,2022-10-15,Returned
7136,6920,2022-03-02,2022-03-25,2022-03-25,Returned
2607,5348,2020-03-08,2020-03-20,2020-03-28,Returned
6824,9693,2022-07-08,2022-07-28,2022-08-07,Active
299,2933,2020-04-19,2020-05-18,2020-05-26,Overdue
8467,13121,2021-08-10,2021-08-25,2021-09-03,Returned
4256,2054,2021-02-11,2021-03-13,2021-03-14,Overdue
9418,12714,2021-06-14,2021-07-06,,Overdue
4554,4596,2022-07-24,2022-08-16,2022-08-17,Returned
5473,3741,2021-11-24,2021-12-24,2021-12-31,Returned
5857,8038,2022-12-18,2023-01-07,2023-01-16,Active
8520,10938,2021-09-01,2021-09-15,2021-09-25,Overdue
9395,10828,2022-03-04,2022-03-27,2022-04-03,Returned
9318,3998,2021-01-31,2021-02-23,2021-03-02,Active
2546,1182,2020-02-10,2020-02-20,2020-03-01,Active
9998,1640,2021-05-08,2021-05-28,2021-06-01,Returned
6700,2218,2021-12-02,2021-12-10,2021-12-16,Overdue
5170,4222,2022-12-07,2022-12-21,2022-12-30,Active
2302,13797,2022-10-28,2022-11-16,,Returned
8958,9604,2020-03-09,2020-04-03,2020-04-11,Active
8534,897,2020-09-09,2020-09-17,2020-09-18,Overdue
8117,2302,2022-09-13,2022-10-08,2022-10-13,Overdue
2482,6901,2021-12-24,2022-01-08,2022-01-14,Overdue
6569,3008,2022-08-06,2022-08-16,,Active
38,9899,2021-12-31,2022-01-07,2022-01-13,Returned
8951,1350,2020-01-01,2020-01-13,,Returned
7238,10668,2021-05-15,2021-06-04,2021-06-13,Active
6951,2610,2022-12-29,2023-01-25,2023-01-28,Overdue
6568,14712,2020-11-15,2020-11-26,2020-11-28,Active
683,6746,2022-03-24,2022-03-31,2022-04-05,Returned
2250,10202,2021-07-20,2021-08-16,,Overdue
6464,10374,2022-11-11,2022-12-03,,Overdue
3203,8703,2020-09-09,2020-10-07,2020-10-11,Returned
571,12907,2020-06-03,2020-06-11,2020-06-21,Overdue
7509,7920,2022-04-27,2022-05-18,2022-05-19,Returned
9297,3715,2021-07-01,2021-07-09,2021-07-15,Overdue
5917,14952,2020-10-28,2020-11-06,2020-11-12,Active
2252,1424,2020-07-04,2020-07-29,2020-08-05,Overdue
4991,14889,2022-03-28,2022-04-27,,Returned
4408,12483,2020-06-02,2020-06-29,,Returned
6842,9526,2020-02-04,2020-03-04,,Overdue
8216,10571,2020-03-23,2020-04-13,2020-04-13,Active
8748,11101,2021-09-27,2021-10-06,2021-10-13,Overdue
8528,14139,2020-12-22,2021-01-18,2021-01-25,Returned
3143,525,2020-02-12,2020-03-05,2020-03-10,Active
7996,13588,2022-06-27,2022-07-14,2022-07-17,Returned
2542,4408,2020-05-30,2020-06-20,,Overdue
1059,5265,2021-12-03,2021-12-18,2021-12-27,Active
5965,8708,2020-05-08,2020-05-26,2020-05-26,Overdue
504,12544,2021-09-29,2021-10-20,2021-10-26,Active
1894,7494,2022-07-09,2022-07-31,2022-08-01,Returned
9779,3623,2020-06-24,2020-07-01,2020-07-07,Returned
3736,10554,2021-05-19,2021-05-28,2021-06-04,Overdue
1485,12377,2021-12-01,2021-12-14,2021-12-20,Active
7036,12996,2022-10-01,2022-10-24,2022-10-26,Overdue
1858,3446,2022-03-29,2022-04-20,2022-04-28,Active
4853,13367,2021-06-04,2021-07-03,2021-07-05,Overdue
6753,11321,2021-09-22,2021-10-12,,Overdue
710,896,2021-05-19,2021-06-08,2021-06-17,Active
5836,11766,2021-10-09,2021-10-20,2021-10-24,Overdue
9150,14931,2021-08-27,2021-09-25,,Overdue
1834,12312,2020-12-04,2020-12-23,2021-01-02,Returned
5647,3752,2020-12-30,2021-01-11,2021-01-14,Returned
1273,12546,2020-07-01,2020-07-25,2020-08-02,Overdue
8519,7548,2020-07-24,2020-08-15,,Returned
7325,3068,2020-07-30,2020-08-21,2020-08-25,Active
3354,2084,2022-09-07,2022-09-15,,Overdue
5480,6084,2020-07-14,2020-07-29,2020-08-08,Overdue
8631,8568,2022-08-24,2022-09-10,2022-09-19,Returned
8979,8363,2022-12-09,2022-12-19,2022-12-28,Overdue
9439,3622,2022-09-02,2022-09-30,2022-10-03,Overdue
6888,11265,2020-12-18,2021-01-04,2021-01-09,Returned
8573,11512,2021-06-27,2021-07-12,,Overdue
9509,1366,2021-11-01,2021-11-22,,Active
6015,3236,2021-05-23,2021-06-10,2021-06-11,Returned
1938,2756,2020-04-29,2020-05-22,,Active
6531,8134,2020-05-24,2020-06-09,2020-06-10,Overdue
2114,9026,2021-10-14,2021-10-27,2021-11-04,Active
5567,517,2022-09-25,2022-10-23,2022-10-27,Active
5074,8926,2022-07-01,2022-07-27,,Overdue
9766,4919,2020-02-11,2020-03-09,,Returned
9622,3885,2022-04-18,2022-05-15,2022-05-22,Active
6388,9866,2022-07-27,2022-08-13,,Active
9421,14403,2020-01-02,2020-01-09,2020-01-15,Overdue
8908,12031,2022-10-17,2022-11-02,2022-11-05,Active
2587,14338,2021-09-28,2021-10-13,2021-10-16,Overdue
8338,3842,2020-08-30,2020-09-11,2020-09-17,Active
7433,1709,2022-06-16,2022-07-05,2022-07-10,Returned
6965,3293,2020-06-24,2020-07-17,2020-07-19,Overdue
9080,7939,2021-01-10,2021-02-01,2021-02-06,Returned
1323,10264,2020-07-28,2020-08-08,2020-08-18,Overdue
8959,9760,2020-08-10,2020-09-09,2020-09-17,Returned
5782,9926,2020-05-24,2020-06-22,,Overdue
4238,3482,2022-08-05,2022-08-24,2022-08-25,Overdue
8441,3778,2020-12-24,2021-01-15,,Active
6293,9176,2021-10-12,2021-11-07,2021-11-09,Returned
9452,4517,2020-12-17,2021-01-12,,Active
4297,1569,2021-01-13,2021-02-10,2021-02-12,Overdue
9291,4194,2020-05-05,2020-05-29,2020-06-03,Active
3934,13460,2021-03-18,2021-03-30,2021-04-07,Overdue
792,3858,2022-04-06,2022-04-25,2022-05-02,Returned
2164,3860,2022-07-15,2022-08-03,2022-08-09,Overdue
37,6671,2020-12-17,2020-12-29,2021-01-01,Returned
5148,9315,2022-07-27,2022-08-11,2022-08-20,Overdue
1146,819,2022-11-15,2022-12-11,,Active
2499,7058,2020-09-16,2020-09-30,,Active
7902,5194,2022-12-07,2022-12-22,2023-01-01,Overdue
9875,6296,2020-08-25,2020-09-06,,Active
7261,6119,2021-04-27,2021-05-19,2021-05-22,Active
5546,7915,2020-01-15,2020-01-25,2020-01-26,Returned
5516,10517,2021-06-06,2021-06-26,2021-07-04,Returned
1411,8372,2022-01-28,2022-02-07,2022-02-07,Overdue
1619,4237,2022-08-23,2022-09-21,2022-09-22,Returned
8148,10752,2020-04-10,2020-04-17,2020-04-21,Active
2631,12134,2021-03-28,2021-04-27,2021-05-06,Overdue
4584,8754,2021-10-21,2021-11-04,2021-11-10,Overdue
7388,4285,2021-10-29,2021-11-23,2021-11-24,Returned
7030,27,2020-05-28,2020-06-18,2020-06-21,Returned
867,6507,2020-10-04,2020-10-29,,Returned
3527,3678,2020-11-17,2020-12-06,,Returned
102,13581,2020-07-10,2020-07-21,2020-07-25,Active
3086,382,2022-10-26,2022-11-09,2022-11-17,Returned
9854,1995,2022-01-05,2022-02-02,,Overdue
3745,8495,2021-05-12,2021-05-30,,Active
7199,9894,2022-12-11,2022-12-30,2022-12-30,Overdue
8781,11320,2021-09-26,2021-10-06,2021-10-09,Active
6632,1096,2021-09-14,2021-10-05,2021-10-15,Overdue
3468,9368,2020-02-14,2020-03-05,,Returned
3937,5390,2022-03-23,2022-04-20,2022-04-20,Overdue
3841,1594,2022-06-03,2022-06-18,2022-06-26,Returned
604,7693,2022-08-09,2022-09-04,2022-09-04,Overdue
1859,5204,2021-05-07,2021-05-31,2021-06-05,Active
2415,6838,2022-02-01,2022-02-22,,Active
2604,9212,2021-10-18,2021-11-04,2021-11-11,Active
8962,13119,2021-12-20,2022-01-05,2022-01-08,Overdue
6923,12615,2020-02-26,2020-03-09,2020-03-14,Overdue
6505,11025,2021-04-04,2021-04-14,,Returned
9563,778,2022-09-03,2022-09-10,2022-09-19,Returned
5204,14943,2020-09-25,2020-10-08,2020-10-17,Active
1872,9871,2021-09-28,2021-10-14,2021-10-21,Returned
1359,2391,2022-03-13,2022-03-25,,Overdue
4810,789,2021-12-31,2022-01-16,2022-01-24,Returned
4517,13687,2020-09-18,2020-10-02,,Active
3392,1500,2020-06-02,2020-06-13,2020-06-18,Returned
7132,13156,2020-01-30,2020-02-09,2020-02-10,Active
5477,12836,2022-03-07,2022-03-19,2022-03-26,Returned
1491,12477,2022-12-08,2022-12-23,2022-12-26,Overdue
8504,11656,2020-10-06,2020-10-23,2020-10-29,Overdue
1582,12172,2022-10-16,2022-11-15,,Returned
4924,4835,2020-08-26,2020-09-17,2020-09-21,Returned
2332,6732,2022-10-16,2022-11-08,,Returned
1063,14879,2021-04-19,2021-05-06,2021-05-07,Returned
2661,13729,2020-03-28,2020-04-16,2020-04-23,Active
2444,1747,2021-07-30,2021-08-10,,Active
9840,8784,2021-01-20,2021-02-09,2021-02-18,Returned
3987,10507,2021-03-27,2021-04-12,2021-04-21,Returned
281,4231,2020-11-27,2020-12-06,,Active
8810,12667,2020-01-25,2020-02-03,2020-02-07,Returned
3497,5507,2021-08-01,2021-08-31,,Returned
7374,7958,2020-11-10,2020-12-01,2020-12-08,Active
5948,7437,2020-08-15,2020-09-03,,Returned
3409,11827,2022-08-23,2022-09-05,,Returned
2676,1224,2022-04-22,2022-04-30,2022-05-10,Active
7676,14836,2022-07-16,2022-08-06,2022-08-15,Returned
667,7037,2021-11-19,2021-12-16,2021-12-18,Active
8020,11260,2021-05-23,2021-06-15,2021-06-24,Returned
2368,10242,2020-07-15,2020-07-28,2020-08-03,Active
5317,2117,2021-12-25,2022-01-05,,Returned
2397,14251,2021-06-04,2021-06-22,2021-06-28,Active
7961,2066,2021-05-08,2021-05-19,2021-05-19,Overdue
9055,2499,2022-02-01,2022-02-28,2022-03-01,Active
4365,7871,2020-08-16,2020-09-04,2020-09-04,Returned
3288,487,2020-01-29,2020-02-14,,Overdue
1766,9158,2020-08-10,2020-09-09,,Overdue
9842,14269,2021-10-25,2021-11-23,2021-11-27,Overdue
5243,3990,2021-02-03,2021-02-15,2021-02-25,Overdue
1192,811,2022-12-13,2023-01-10,,Active
3519,4130,2022-02-18,2022-03-02,2022-03-03,Overdue
7327,3500,2020-02-10,2020-02-27,2020-03-02,Active
1652,10277,2022-03-27,2022-04-12,2022-04-21,Active
3633,9915,2020-07-01,2020-07-10,2020-07-19,Returned
8367,10974,2021-03-24,2021-04-09,2021-04-09,Active
2921,1728,2020-08-14,2020-08-26,2020-08-31,Active
4782,6494,2022-01-02,2022-01-14,2022-01-22,Active
4608,3766,2022-06-09,2022-06-25,2022-07-03,Returned
1778,3383,2021-01-09,2021-02-08,2021-02-14,Overdue
5071,12643,2021-08-01,2021-08-13,2021-08-22,Returned
2213,4608,2021-12-03,2021-12-13,2021-12-20,Active
5352,6367,2022-02-16,2022-03-17,2022-03-21,Overdue
8157,6998,2022-09-02,2022-10-02,2022-10-08,Returned
1469,38,2020-12-02,2020-12-11,2020-12-18,Returned
183,1740,2021-02-18,2021-02-26,2021-02-26,Returned
3301,8783,2020-02-11,2020-02-21,2020-02-25,Active
782,2098,2020-08-28,2020-09-09,2020-09-17,Active
8363,5845,2021-07-21,2021-08-10,2021-08-13,Returned
8717,9463,2020-04-26,2020-05-14,2020-05-24,Active
8231,11777,2021-06-27,2021-07-09,2021-07-09,Returned
1824,3026,2020-10-07,2020-10-26,2020-10-31,Returned
1145,4866,2021-04-14,2021-05-01,,Active
2345,6770,2022-09-09,2022-09-20,,Returned
6049,13638,2022-06-15,2022-07-04,,Overdue
8639,4887,2022-06-26,2022-07-09,,Overdue
4015,12717,2021-06-16,2021-07-11,2021-07-21,Returned
7392,8993,2021-03-23,2021-04-12,2021-04-14,Overdue
9593,11953,2021-03-07,2021-04-01,2021-04-07,Returned
3304,120,2021-09-09,2021-10-06,2021-10-13,Overdue
3973,2477,2020-01-15,2020-02-13,2020-02-19,Returned
9800,11544,2020-12-21,2020-12-28,2020-12-29,Overdue
732,4670,2020-10-30,2020-11-27,2020-12-03,Overdue
3751,13956,2022-02-04,2022-03-06,2022-03-14,Returned
9629,2557,2022-11-29,2022-12-28,2022-12-29,Overdue
878,7818,2022-11-05,2022-11-15,2022-11-24,Active
9873,13088,2020-03-16,2020-04-15,2020-04-20,Active
2450,7765,2022-04-11,2022-04-18,2022-04-26,Overdue
8354,7620,2020-09-27,2020-10-18,2020-10-23,Returned
4229,14190,2020-06-30,2020-07-18,,Returned
8680,8460,2021-11-18,2021-12-13,2021-12-23,Returned
8571,12691,2021-07-08,2021-07-26,2021-07-27,Returned
1996,3452,2022-12-03,2022-12-17,2022-12-24,Overdue
4852,8944,2022-09-10,2022-10-01,2022-10-09,Returned
1796,11547,2021-06-08,2021-06-15,2021-06-15,Returned
4527,4373,2022-12-08,2023-01-03,2023-01-06,Returned
5623,3548,2021-11-02,2021-11-15,2021-11-20,Overdue
900,11257,2022-11-23,2022-12-21,2022-12-24,Active
1448,13637,2021-06-18,2021-07-04,2021-07-12,Active
8007,1345,2022-08-20,2022-09-16,2022-09-20,Overdue
7977,12013,2022-03-21,2022-03-30,2022-04-07,Active
7573,13864,2020-03-14,2020-03-31,2020-04-02,Overdue
4389,210,2020-08-12,2020-09-06,2020-09-07,Returned
9205,4404,2021-01-12,2021-02-04,2021-02-04,Active
7807,3223,2021-06-23,2021-07-06,2021-07-15,Overdue
1882,5859,2022-11-08,2022-11-30,,Active
1648,6970,2020-02-27,2020-03-19,2020-03-19,Active
7345,6882,2022-08-25,2022-09-13,2022-09-14,Active
2224,13335,2022-03-21,2022-03-30,2022-04-02,Returned
5106,10026,2020-03-07,2020-04-01,,Active
9305,3607,2022-02-22,2022-03-03,,Overdue
3170,3570,2022-05-11,2022-05-31,2022-06-03,Overdue
9491,11206,2021-08-08,2021-08-29,2021-09-03,Returned
7385,4952,2021-09-23,2021-10-19,2021-10-26,Overdue
1942,11865,2020-06-29,2020-07-14,2020-07-14,Overdue
467,6493,2021-09-28,2021-10-11,2021-10-14,Returned
9133,9184,2020-02-05,2020-02-17,2020-02-18,Active
3782,14063,2021-01-18,2021-02-14,2021-02-18,Overdue
3977,3991,2022-08-22,2022-09-21,2022-10-01,Returned
5180,3601,2022-11-05,2022-12-04,2022-12-06,Returned
9857,5090,2021-03-01,2021-03-18,2021-03-25,Active
8643,8223,2020-10-12,2020-11-08,2020-11-09,Active
9354,13988,2020-06-17,2020-07-01,2020-07-11,Overdue
2354,13386,2021-05-29,2021-06-25,2021-06-25,Active
7772,8678,2020-10-20,2020-11-03,2020-11-08,Active
9131,13628,2021-04-03,2021-04-20,2021-04-22,Overdue
3058,1088,2021-06-07,2021-07-07,2021-07-15,Active
3775,5944,2020-10-16,2020-10-24,,Returned
8834,11348,2021-08-27,2021-09-14,2021-09-17,Returned
2176,11169,2022-09-16,2022-10-10,,Active
2430,6247,2020-07-03,2020-07-17,2020-07-17,Overdue
7832,1685,2022-11-03,2022-11-30,2022-12-09,Overdue
5271,11106,2022-11-09,2022-11-26,2022-12-01,Returned
7413,8966,2021-01-18,2021-02-10,2021-02-15,Active
1406,10665,2021-02-11,2021-02-18,2021-02-25,Active
5719,14634,2021-06-08,2021-06-29,,Active
7177,14395,2021-07-21,2021-08-18,2021-08-18,Active
5472,2477,2021-03-10,2021-04-06,2021-04-11,Overdue
1595,9832,2022-03-15,2022-04-13,2022-04-14,Returned
1693,11548,2022-02-23,2022-03-20,,Returned
1680,1096,2021-06-04,2021-07-02,2021-07-04,Returned
6822,13366,2020-03-05,2020-03-25,2020-04-01,Returned
9397,7576,2022-12-01,2022-12-25,2022-12-30,Active
8205,3072,2020-10-13,2020-10-26,2020-11-05,Overdue
3334,409,2021-01-28,2021-02-05,2021-02-12,Active
8795,10654,2020-05-06,2020-05-26,,Returned
6861,4913,2020-02-14,2020-03-15,2020-03-20,Returned
8746,5489,2020-09-15,2020-10-12,,Returned
9579,14087,2021-12-18,2022-01-07,2022-01-10,Overdue
6121,369,2021-10-16,2021-11-01,2021-11-03,Active
852,13126,2020-01-08,2020-02-01,2020-02-06,Active
8916,2259,2020-01-26,2020-02-06,2020-02-16,Returned
5052,14561,2021-10-07,2021-11-06,2021-11-13,Active
9677,1525,2021-06-02,2021-06-21,,Overdue
3085,9158,2020-03-11,2020-03-20,2020-03-26,Overdue
1307,2798,2020-12-01,2020-12-26,2020-12-31,Returned
1844,11986,2022-05-29,2022-06-24,2022-07-02,Returned
4686,7920,2022-03-03,2022-03-22,,Returned
2353,6940,2022-01-11,2022-02-06,2022-02-12,Active
4399,3418,2021-11-17,2021-11-27,,Returned
9244,11479,2022-08-31,2022-09-14,2022-09-24,Active
8368,11121,2020-12-11,2020-12-19,2020-12-22,Active
2035,12787,2021-08-01,2021-08-10,2021-08-10,Active
9389,7790,2022-11-06,2022-11-22,,Active
2125,9752,2021-03-22,2021-04-15,2021-04-23,Active
5012,8394,2021-12-10,2021-12-30,,Returned
7583,8131,2021-10-28,2021-11-25,2021-11-26,Returned
5670,2198,2021-06-01,2021-06-29,2021-07-04,Returned
3029,7859,2021-11-03,2021-11-11,2021-11-16,Returned
4805,5514,2022-06-11,2022-07-04,,Overdue
6904,3539,2021-01-26,2021-02-21,2021-02-22,Active
5755,7345,2022-12-17,2023-01-03,2023-01-09,Overdue
2802,1931,2021-04-22,2021-05-16,,Active
8825,8831,2021-06-18,2021-07-05,2021-07-08,Overdue
396,1194,2020-01-27,2020-02-25,2020-02-25,Returned
5866,10231,2021-07-10,2021-07-27,2021-07-29,Returned
1312,7386,2020-12-21,2021-01-17,2021-01-17,Overdue
1130,3342,2022-02-28,2022-03-20,2022-03-20,Overdue
9541,9748,2021-12-30,2022-01-16,2022-01-20,Active
9803,9173,2020-05-25,2020-06-14,,Overdue
137,12149,2022-10-10,2022-10-18,,Overdue
8091,86,2020-01-25,2020-02-18,2020-02-18,Active
3890,2726,2021-03-23,2021-04-13,,Active
2922,1163,2020-03-08,2020-03-29,2020-04-06,Returned
7551,1882,2022-06-05,2022-06-14,2022-06-21,Returned
3362,13600,2021-11-22,2021-12-21,2021-12-21,Active
117,13645,2020-01-10,2020-02-02,2020-02-08,Active
3360,7285,2022-06-06,2022-06-18,2022-06-28,Active
3982,5995,2022-11-11,2022-11-24,2022-12-03,Active
4892,13564,2021-01-04,2021-01-15,,Overdue
1494,3798,2021-01-19,2021-02-03,2021-02-11,Returned
2439,295,2020-06-12,2020-06-20,,Active
6771,12739,2022-06-01,2022-06-23,2022-07-01,Active
9834,12426,2020-03-03,2020-03-14,2020-03-20,Active
6824,9987,2022-09-20,2022-10-01,2022-10-06,Active
7941,5738,2020-02-26,2020-03-17,2020-03-22,Returned
3524,10585,2022-10-28,2022-11-24,2022-11-27,Overdue
6291,4900,2021-11-25,2021-12-13,2021-12-13,Overdue
7167,4249,2022-10-12,2022-11-05,2022-11-15,Active
2904,14334,2022-05-01,2022-05-17,,Overdue
2852,4147,2021-10-21,2021-11-15,2021-11-24,Returned
3023,10167,2022-08-29,2022-09-10,2022-09-15,Overdue
9396,1314,2022-02-25,2022-03-26,2022-04-03,Active
1197,13620,2020-01-11,2020-01-21,2020-01-21,Returned
2123,4946,2021-03-09,2021-04-08,,Overdue
2358,5370,2022-02-28,2022-03-08,2022-03-14,Active
8454,8730,2020-12-04,2020-12-28,2021-01-05,Active
4964,9220,2020-07-02,2020-07-21,,Overdue
5970,11378,2022-07-21,2022-07-28,,Active
7691,2160,2021-07-12,2021-07-21,2021-07-27,Active
1200,10469,2021-01-30,2021-02-14,,Returned
5016,6591,2020-03-10,2020-03-29,2020-04-02,Overdue
9365,4387,2021-08-31,2021-09-16,,Overdue
9154,11594,2022-07-08,2022-08-07,2022-08-15,Overdue
4730,9983,2020-09-26,2020-10-18,2020-10-19,Overdue
4349,6261,2022-08-21,2022-08-28,,Active
4261,7318,2020-05-01,2020-05-16,2020-05-22,Overdue
5605,4137,2022-07-14,2022-08-11,2022-08-12,Overdue
6976,2013,2020-11-13,2020-12-03,2020-12-08,Active
4366,4604,2021-09-01,2021-09-25,2021-10-05,Returned
9236,5465,2022-03-31,2022-04-25,2022-05-05,Overdue
248,3536,2022-01-17,2022-02-06,2022-02-15,Overdue
8383,380,2021-08-03,2021-08-30,2021-09-05,Overdue
8084,1516,2021-03-20,2021-03-27,2021-04-03,Active
2917,2296,2022-11-13,2022-11-21,2022-11-26,Returned
7354,9963,2020-01-10,2020-01-23,2020-01-28,Overdue
4934,3481,2020-07-09,2020-07-29,2020-08-03,Returned
2117,4438,2021-03-06,2021-03-15,2021-03-19,Overdue
8527,8202,2020-08-20,2020-09-16,2020-09-22,Overdue
6245,1524,2022-01-25,2022-02-09,2022-02-13,Returned
310,11383,2020-03-03,2020-03-30,2020-04-06,Active
4022,3188,2020-01-04,2020-01-20,2020-01-22,Overdue
7347,12602,2020-08-14,2020-08-25,2020-08-30,Returned
1984,14342,2022-10-01,2022-10-30,,Returned
1747,5800,2022-04-25,2022-05-20,2022-05-25,Active
7122,5896,2021-01-16,2021-02-12,2021-02-14,Returned
9343,1705,2022-04-13,2022-05-08,2022-05-17,Overdue
5258,8168,2021-11-13,2021-12-05,2021-12-11,Overdue
8126,11106,2020-01-20,2020-02-06,2020-02-06,Active
9555,12834,2021-06-04,2021-06-27,,Overdue
6431,1398,2022-05-05,2022-05-27,2022-05-27,Overdue
5184,14218,2021-11-02,2021-11-14,2021-11-24,Active
8880,12621,2022-08-20,2022-09-19,2022-09-26,Returned
9068,3873,2021-12-19,2022-01-11,2022-01-21,Overdue
5209,7135,2022-03-10,2022-03-21,2022-03-28,Active
6996,11652,2022-10-11,2022-10-23,,Overdue
5364,14105,2020-06-30,2020-07-20,2020-07-27,Active
5461,8141,2020-03-23,2020-04-04,,Overdue
2002,13506,2022-09-19,2022-09-29,2022-10-01,Overdue
4452,7992,2022-07-26,2022-08-24,2022-08-25,Active
4301,5442,2022-07-23,2022-08-13,2022-08-19,Active
908,9196,2022-02-16,2022-02-27,2022-03-04,Returned
2636,1299,2022-10-25,2022-11-22,2022-11-27,Returned
3922,14663,2020-12-28,2021-01-04,2021-01-08,Active
3213,246,2022-02-13,2022-02-25,2022-02-26,Returned
7383,9924,2022-07-14,2022-08-12,2022-08-19,Active
763,1644,2020-08-03,2020-08-25,2020-08-31,Active
7708,2666,2022-01-30,2022-02-07,2022-02-13,Returned
6102,1486,2021-03-22,2021-04-02,,Active
5636,1179,2020-12-06,2020-12-18,2020-12-28,Active
3606,6171,2021-11-03,2021-11-11,2021-11-18,Returned
963,13810,2021-11-28,2021-12-06,2021-12-08,Overdue
2550,11741,2021-05-21,2021-05-31,2021-06-07,Active
6559,2005,2021-12-31,2022-01-14,,Active
3789,9513,2021-12-18,2021-12-30,2021-12-31,Active
5936,11375,2021-02-02,2021-02-21,2021-02-28,Returned
5808,11624,2022-02-07,2022-02-28,,Active
3075,7090,2022-12-08,2022-12-27,2022-12-31,Returned
1963,9356,2021-03-11,2021-03-27,,Active
3191,1737,2021-05-20,2021-06-17,2021-06-25,Overdue
7041,540,2020-10-31,2020-11-19,2020-11-20,Active
8924,658,2020-09-08,2020-10-07,2020-10-10,Overdue
5814,3469,2021-07-28,2021-08-14,2021-08-19,Returned
5911,2478,2022-10-28,2022-11-21,2022-11-27,Active
2299,13452,2021-07-26,2021-08-21,2021-08-31,Returned
2174,4461,2022-04-05,2022-04-21,2022-04-24,Returned
